idx_song,lyrics,year,decade
1960_76.txt,"Quien en la Habana ya no conoce
A un magnífico bailarín
Anda siempre muy bien vestidito
Que parece un maniquí
Todos lo conocen por Panchito
Porque baila el cha cha cha
Es la Boa
Es la Boa
Es la Boa
Es la Boa
Mi corazón es para ti
Mi corazón es para ti
Mi corazón es para ti
Mi corazón es para ti
A bailar, a bailar el nuevo ritmo
Pa' delante y atrás con la boa
Este nuevo ritmo ya todos lo saben
Y ya todos dicen que suave, que suave
Este nuevo ritmo ya todos lo saben
Y ya todos dicen que suave, que suave
Es la Boa
Es la Boa
Es la Boa
Es la Boa
Ya los locutores, lo saben, lo saben
Y los periodistas, lo saben, lo saben
Ya los ingenieros, lo saben, lo saben
Todos los del poli, lo saben, lo saben
Ya también los pumas, lo saben, lo saben
Todos los rebeldes lo saben, lo saben
Los que están oyendo, lo saben, lo saben
Los que me faltaron, lo saben, lo saben
Y La Santanera, 
No sabe, No sabe",1960,1960
1960_77.txt,"Ayúdame Dios mío
ayúdame a olvidarla
arráncame del alma
esta pasión tan loca.
Ayúdame Dios mío
no quiero recordarla
prohíbele a mi boca
que la vuelva a nombrar.
Si escribiste el destino de los dos por diferentes rutas
No me dejes pecar al querer alcanzarlo que no puede ser.
Ayúdame Dios mío
ayúdame a olvidarla
tronchando este cariño que no puedo evitar.
Si escribiste el destino de los dos por diferentes rutas
no me dejes pecar al querer alcanzarlo que no puede ser.
Ayúdame Dios mío
ayúdame a olvidarla
tronchando este cariño
que no puedo evitar.",1960,1960
1960_78.txt,"Olvidame por Dios, yo te lo pido
Ya no quiero ser la sombra de tu vida
Arranca de tu pecho mi cariño
Que no ha sido más que llanto para ti
Yo te pido que me beses y que me olvides
Que me olvides para siempre sin rencores
Olvida para siempre mis amores
Con el tiempo tú las gracias me darás
Yo te pido que me beses y que me olvides
Que me olvides para siempre sin rencores
Olvida para siempre mis amores
Con el tiempo tú las gracias me darás",1960,1960
1960_79.txt,"Los ojos que tú tienes
Son luz de mis amores
Dime si ya no me quieres
Moriré sin ilusiones
Que en un momento quiero yo
Decirte lo que siento
Yo te juro serte fiel hasta el morir
Si me amas tú
Sublime es el amor
Que yo he cifrado en ti
Tú en cambio
Ni un recuerdo guardas para mí
Yo quiero
Unir nuestros corazones ya
Para quererte y adorarte
Sin cesar
No ocultes tus miradas
Ni ocultes tus enojos
Ven y escucha un momento
Mis palabras a tu oído
Yo te juro serte fiel hasta el morir
Si me amas tú",1960,1960
1960_80.txt,"Hay viene la plaga,
me gusta bailar
hay viene la plaga, 
me gusta bailar 
y cuando estoy rock'and rolleando 
soy la reina del lugar 
Mis padres me dijeron ya no bailes rock and roll 
si te vemos con la plaga tu domingo se acabo 
Hay viene la plaga, 
me gusta bailar 
y cuando estoy rock'and rolleando 
soy la reina del lugar 
Vamos con el cura que ya me quiero casar 
no es que sea muy bonita 
pero me gusta bailar 
Hay viene la plaga, 
me gusta bailar 
y cuando estoy rock'and rolleando 
soy la reina del lugar",1960,1960
1960_81.txt,"Muchas penitas tengo en la vida, 
que en esta noche quiero olvidar, 
tomando vino
bailando el ritmo, que todo el mundo va a tararear. 
Saca la botella, quitale el corcho, 
prende el radio, vamo' a gozar. 
Saca la botella, quitale el corcho, 
prende el radio, vamo' a gozar. 
Éste es el porro de la botella, 
quien no lo baile se va a enfermar, 
con éste ritmo tan Colombiano, 
todas las penas se acabarán.",1960,1960
1960_82.txt,"Me fui de viaje solo a ver si así tu me querías como yo a ti
pero al llegar al pueblo en que nací al solo verlo me sentí feliz.
Toda la gente me empezó a mirar cuando al  bajar comencé a cantar
oí a lo lejos las aves silbar el sol de pronto veía brillar.
Oh! Que alegría, la que sentía con todo el pueblo feliz reía.
Y así la música siguió y siguió toda la noche hasta que amaneció
con gran dolor en mi corazón me despedí con esta canción  que dice asi
Ay, ay, ay, ay, ay, ay, ay, ay, ay, ay, ay, ay, ay, ay
Ay, ay, ay, ay, ay, ay, ay, ay, ay, ay, ay, ay, ay, ay
Oh! Que alegría, la que sentía con todo el pueblo feliz reía.
Y así la música siguió y siguió toda la noche hasta que amaneció
con gran dolor en mi corazón me despedí con esta canción  que dice asi
Ay, ay, ay, ay, ay, ay, ay, ay, ay, ay, ay, ay, ay, ay
Ay, ay, ay, ay, ay, ay, ay, ay, ay, ay, ay, ay, ay, ay",1961,1960
1960_83.txt,"Esa chica alborotada 
Es un poquito alocada 
Y si acaso tú la buscas 
Te dirá que tú le gustas 
Es mi chica alborotada 
Y nunca cambiará 
Si la miras caminar 
Te pones a temblar Falda a las rodillas 
Ay! 
Que pantorrillas 
Si la llevas a bailar 
Baila a todo dar 
Baila rock and roll 
Te baila a ti también 
Esa chica alborotada 
Es un poquito alocada 
Es mi chica alborotada 
Y así hemos de seguir",1961,1960
1960_84.txt,"Creí que tu vida era mía 
Y que tú me querías 
Como yo te quiero a ti 
Canté la ilusión de mi anhelo 
Y hubo sol en mi cielo 
Y alegría de vivir 
Después, mi canción se hizo triste 
Lloré cuando yo te perdí 
Creí que tu vida era mía 
Y que tú me querías 
Como yo te quiero a ti 
¡Que sangren, que sangren esos violines, compañero! 
¡Échale, échale, échale!",1961,1960
1960_85.txt,"Sentí cuando se fue, un beso me dejo, creyendo que dormía 
Sentí cuando se fue, y aunque me ahogaba el llanto, no quise detenerla 
Que cosa puede hacer, un pobre corazón, cuando ya no lo quieren 
Al menos rescatar, el grito de piedad, que implora el corazón 
Sentí cuando se fue, un beso me dejo, creyendo que dormía 
Sentí cuando se fue, y aunque me ahogaba el llanto, deje que se marchara 
Deje que se marchara, (que la noche se llevara), lo que era ya imposible, 
Suspenso infernal, sentencia olvidar, dicto mi corazón",1961,1960
1960_86.txt,"Más allá (más allá, más allá) 
De lo bello y precioso 
Estás tú 
Más allá (más allá, más allá) 
Del sueño que ambiciono 
Estás tú 
Más allá de la luna más bella 
Y el temblor de una estrella 
Estás tú, más allá, más allá 
Amor en mí estás mas allá 
Más allá (más allá, más allá) 
Del mar en lo profundo 
Estás tú Más allá (más allá, más allá) 
Del límite del mundo 
Estás tú 
Más allá de la vida infinita 
Más allá de la muerte 
Estás tú más allá 
Más allá del final",1961,1960
1960_87.txt,"Cuando no tengo ya nada que hacer
Me paro en una esquina mirando por doquier
Mirando como pasan las chiquillas bonitas luciendo su figura derrochando parle
Mirando como pasan las chiquillas bonitas luciendo su figura derrochando parle
Apresuradita muy bien vestidita
Van pasando por la calle diciendo 
Bonito pos que le pasa a usted!
Apresuradita muy bien vestidita
Van pasando por la calle diciendo: 
Bonito pos que le pasa a usted!
Chaparras lindas se miran por doquier
Güeras, morenas que son ricas también
Que tienen sabrosura y no saben de traición
Que entregan sus amores con alma y corazón
Que tienen sabrosura y no saben de traición
Que entregan sus amores con alma y corazón
Apresuradita, muy bien vestidita
Van pasando por la calle diciendo: 
Bonito pos que le pasa a usted
Apresuradita, muy bien vestidita
Va pasando por la calle diciendo, bonito pos que le pasa a usted
México tiene una cosa que no se
Y el que llega de pronto no se quiere volver
Será por que le dieron a tomar el tequila
O será el sabroso pulque que lo hace renacer
Será por que le dieron a tomar el tequila
O será el sabroso pulque que lo hace renacer
Ay mexicanita, dame tu calor
Yo te juro por la virgen que si me quieres pronto
Te llevo al Ecuador
Ay mexicanita, dame tu calor
Yo te juro por la virgen que si me quieres pronto
Te llevo al Ecuador",1961,1960
1960_88.txt,"Y qué hiciste del amor que me juraste
y qué has hecho de los besos que te di
y qué excusa puedes darme si faltaste
y mataste la esperanza que hubo en mí
Y qué ingrato es el destino que me hiere
y qué absurda es la razón de mi pasión
y qué necio es este amor que no se muere
y prefiere perdonarte tu traición
Y pensar que en mi vida fuiste flama
y el caudal de mi gloria fuiste tú
y llegué a quererte con el alma
y hoy me mata de tristeza tu actitud
Y a qué debo dime entonces tu abandono
y en qué ruta tu promesa se perdió
y si dices la verdad yo te perdono
y te llevo en mi recuerdo junto a Dios
Y pensar que en mi vida fuiste flama
y el caudal de mi gloria fuiste tú
y llegué a quererte con el alma
y hoy me mata de tristeza tu actitud
Y a qué debo dime entonces tu abandono
y en qué ruta tu promesa se perdió
y si dices la verdad yo te perdono
y te llevo en mi recuerdo junto a Dios",1961,1960
1960_89.txt,"Porque tu amor es mi espina, por las cuatro esquinas, hablan de los dos 
Que es un escándalo dicen, y hasta me maldicen, por darte mi amor 
No hagas caso de la gente, sigue la corriente, y quiere mas 
Con eso tengo bastante, vamos adelante, sin ver que dirán 
Si yo pudiera algún día, remontarme a las estrellas, 
Conmigo te llevaría, a donde nadie nos viera 
No hagas caso de la gente, sigue la corriente, y quiéreme mas 
Que si esto es escandaloso, es mas vergonzoso, no saber amar",1961,1960
1960_90.txt,"Nos vemos presumida
No te puedo aguantar
Esas puntadas tuyas
No las puedo pasar
Tú sin caviar
Y sin faisán
No vives feliz
Mientras yo sólo quiero
Bailar rock and roll
Con las chamacas bailando
Y mis amigos gozando
Junto con ellos
Te quisiera ver
Pero a ti tan sólo
El vals te convence
Y un nuevo nombre
Te voy a poner
Presumida presumida
Presumida presumida
Es grande mi cariño
Y mi amor es más
Pero dejar el rock
No me lo pidas jamás
Puedo ir a tus conciertos
Y vestirme de frac
No quiero que me trates
De cambiar como tú
Con las chamacas bailando
Y mis amigos gozando
Junto con ellos
Te quisiera ver
Pero a ti tan sólo
El vals te convence
Y un nuevo nombre
Te voy a poner
Presumida presumida
Presumida presumida
Cuando a tus fiestas vamos
De etiqueta voy
Cuando a mis fiestas vamos
Visto como soy
No sé como de pieles
Tú puedes llegar
Qué crees que soy tu burla
Me van a cortar
Son elegantes tus fiestas
Y caray que banquetes
Pero sin rock
No puedo ni comer
Todos hablando
De hombres ilustres
Y de elvis presley
Nadie habla jamás
Nos vemos presumida
No te puedo aguantar
Esas puntadas tuyas
No las puedo pasar
Tú sin caviar
Y sin faisán
No vives feliz
Mientras yo sólo quiero
Bailar rock and roll
Con las chamacas bailando
Y mis amigos gozando
Junto con ellos
Te quisiera ver
Pero a ti tan sólo
El vals te convence
Y un nuevo nombre
Te voy a poner
Mi apretada
Mi consentida
Te llamo presumida",1961,1960
1960_91.txt,"Porque tu amor es mi espina, por las cuatro esquinas, hablan de los dos 
Que es un escándalo dicen, y hasta me maldicen, por darte mi amor 
No hagas caso de la gente, sigue la corriente, y quiere mas 
Con eso tengo bastante, vamos adelante, sin ver que dirán 
Si yo pudiera algún día, remontarme a las estrellas, 
Conmigo te llevaría, a donde nadie nos viera 
No hagas caso de la gente, sigue la corriente, y quiéreme mas 
Que si esto es escandaloso, es mas vergonzoso, no saber amar",1961,1960
1960_92.txt,"¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
Yo tengo una novia que es un poco tonta
Pero es mi gusto y yo la quiero mucho
No es muy bonita pero esta re loca
¡Uoh si ella usa mallas también!
Agujetas de color de rosas
Y un sombrero grande y feo
El sombrero lleva plumas
De color azul pastel
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
Le gusta esquiar y pasear en lancha
Y conducir un auto a gran velocidad
Si en una fiesta yo la llevo
Es un trompo bailando el rock
Agujetas de color de rosa
Y un sombrero grande y feo
El sombrero lleva plumas
De color azul pastel
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
A sus amigas me presentó
Y yo contento me quede ahí
Al ver a una rubia me impresioné
¡Uoh si ella usa mallas también!
Agujetas de color de rosa
Y un sombrero grande y feo
El sombrero lleva plumas
De color azul pastel
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!",1961,1960
1960_93.txt,"Porque tu amor es mi espina, por las cuatro esquinas, hablan de los dos 
Que es un escándalo dicen, y hasta me maldicen, por darte mi amor 
No hagas caso de la gente, sigue la corriente, y quiere mas 
Con eso tengo bastante, vamos adelante, sin ver que dirán 
Si yo pudiera algún día, remontarme a las estrellas, 
Conmigo te llevaría, a donde nadie nos viera 
No hagas caso de la gente, sigue la corriente, y quiéreme mas 
Que si esto es escandaloso, es mas vergonzoso, no saber amar",1961,1960
1960_94.txt,"¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
Yo tengo una novia que es un poco tonta
Pero es mi gusto y yo la quiero mucho
No es muy bonita pero esta re loca¡
Uoh si ella usa mallas también!
Agujetas de color de rosas
Y un sombrero grande y feo
El sombrero lleva plumas
De color azul pastel
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
Le gusta esquiar y pasear en lancha
Y conducir un auto a gran velocidad
Si en una fiesta yo la llevo
Es un trompo bailando el rock
Agujetas de color de rosa
Y un sombrero grande y feo
El sombrero lleva plumas
De color azul pastel
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
A sus amigas me presentó
Y yo contento me quede ahí
Al ver a una rubia me impresioné
¡Uoh si ella usa mallas también!
Agujetas de color de rosa
Y un sombrero grande y feo
El sombrero lleva plumas
De color azul pastel
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!",1961,1960
1960_95.txt,"Porque tu amor es mi espina, por las cuatro esquinas, hablan de los dos 
Que es un escándalo dicen, y hasta me maldicen, por darte mi amor 
No hagas caso de la gente, sigue la corriente, y quiere mas 
Con eso tengo bastante, vamos adelante, sin ver que dirán 
Si yo pudiera algún día, remontarme a las estrellas, 
Conmigo te llevaría, a donde nadie nos viera 
No hagas caso de la gente, sigue la corriente, y quiéreme mas 
Que si esto es escandaloso, es mas vergonzoso, no saber amar",1961,1960
1960_96.txt,"¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
Yo tengo una novia que es un poco tonta
Pero es mi gusto y yo la quiero mucho
No es muy bonita pero esta re loca
¡Uoh si ella usa mallas también!
Agujetas de color de rosas
Y un sombrero grande y feo
El sombrero lleva plumas
De color azul pastel
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
Le gusta esquiar y pasear en lancha
Y conducir un auto a gran velocidad
Si en una fiesta yo la llevo
Es un trompo bailando el rock
Agujetas de color de rosa
Y un sombrero grande y feo
El sombrero lleva plumas
De color azul pastel
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
A sus amigas me presentó
Y yo contento me quede ahí
Al ver a una rubia me impresioné
¡Uoh si ella usa mallas también!
Agujetas de color de rosa
Y un sombrero grande y feo
El sombrero lleva plumas
De color azul pastel
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!
¡Uoh, oh, oh, oh!",1961,1960
1960_97.txt,"Mi amor entero es de mi novia popotitos
Sus piernas son como un par de carricitos
Y cuando a las fiestas la llevo a bailar
Sus piernas flacas se parecen quebrar
Popotitos no es un primor
Pero baila que da pavor
A mi popotitos yo le di mi amor
Popotitos baila rock and roll
Y no la ves ni con la luz del sol
Es tan delgada que me hace pensar
Que en plena lluvia no se va a mojar
Popotitos no es un primor
Pero baila que da pavor
A mi popotitos yo le di mi amor
Popotitos baila rock and roll
Y no la ves ni con la luz del sol
Con popotitos me voy a casar
De ahí en adelante la voy a alimentar
Popotitos no es un primor
Pero baila que da pavor
A mi popotitos yo le di mi amor",1961,1960
1960_98.txt,"Mi amor entero es de mi novia popotitos
Sus piernas son como un par de carricitos
Y cuando a las fiestas la llevo a bailar
Sus piernas flacas se parecen quebrar
Popotitos no es un primor
Pero baila que da pavor
A mi popotitos yo le di mi amor
Popotitos baila rock and roll
Y no la ves ni con la luz del sol
Es tan delgada que me hace pensar
Que en plena lluvia no se va a mojar
Popotitos no es un primor
Pero baila que da pavor
A mi popotitos yo le di mi amor
Popotitos baila rock and roll
Y no la ves ni con la luz del sol
Con popotitos me voy a casar
De ahí en adelante la voy a alimentar
Popotitos no es un primor
Pero baila que da pavor
A mi popotitos yo le di mi amor",1962,1960
1960_99.txt,"Dicen que yo no te conozco
Que yo debo estar loco
Soñando en tu querer
Saben que estoy enamorado
Así desesperado
Que ya no sé qué hacer
Que me salgo en las noches
A llorar mi locura
Y a contarle a la luna
Lo que sufro por ti
Que abrazado de un árbolLe platico mis penas
Como aquellas parejas
Del oscuro jardín
Si me llaman el loco
Porque el mundo es asíLa verdad sí estoy loco
Pero loco por ti
Que me salgo en las noches
A llorar mi locura
Y a contarle a la luna
Lo que sufro por ti
Que abrazado de un árbol
Le platico mis penas
Como aquellas parejas
Del oscuro jardín
Si me llaman el loco
Porque el mundo es así
La verdad sí estoy loco
Pero loco por ti",1962,1960
1960_100.txt,"Hay un chico en esta ciudad 
Que en verdad raro está él es alto flaco y cabezón y sin dinero. 
Además al pobre de Tomás 
Nunca ve donde estas 
Y de dientes creo tiene tres 
Esta chimuelo 
Tiene muy grandes los pies 
Y usa gafas pues no ve 
Tartamudo es al hablar 
Y sin embargo yo lo quiero mucho mucho mas. 
Tomás uuuuuuuuu... 
Tomás uuuuuuuuu... 
Tomás que feo estás. 
Si con él me ven ir a bailar 
Dicen los demás 
Que loca estás 
Como te puede gustar 
Tomás Si esta tan feo 
No me importa pues 
Tomás 
En cariño me da más 
Mío es su corazón 
Y yo lo quiero yo lo quiero mucho mucho más y más.",1962,1960
1960_101.txt,"Hay un chico en esta ciudad 
Que en verdad raro está él es alto flaco y cabezón y sin dinero. 
Además al pobre de Tomás 
Nunca ve donde estas 
Y de dientes creo tiene tres 
Esta chimuelo 
Tiene muy grandes los pies 
Y usa gafas pues no ve 
Tartamudo es al hablar 
Y sin embargo yo lo quiero mucho mucho mas. 
Tomás uuuuuuuuu... 
Tomás uuuuuuuuu... 
Tomás que feo estás. 
Si con él me ven ir a bailar 
Dicen los demás 
Que loca estás 
Como te puede gustar 
Tomás 
Si esta tan feo 
No me importa pues 
Tomás 
En cariño me da más 
Mío es su corazón 
Y yo lo quiero yo lo quiero mucho mucho más y más.",1962,1960
1960_102.txt,"Estoy en medio de un triángulo sin solución ni siquiera justificación,
Me enamoré cuando la vi por primera vez sabiéndola un imposible,
También en medio de un triángulo ella quedo por que igual que yo 
se estremeció
Comprometió su corazón y nunca, pensó que perteneciendo a otro,
Poner sus ojos en mi eso haría de nosotros culpables de convertir nuestro querer,
En un triángulo triángulo triángulo nuestro querer.",1962,1960
1960_103.txt,"Hay un chico en esta ciudad 
Que en verdad raro está él es alto flaco y cabezón y sin dinero. 
Además al pobre de Tomás 
Nunca ve donde estas 
Y de dientes creo tiene tres 
Esta chimuelo 
Tiene muy grandes los pies 
Y usa gafas pues no ve 
Tartamudo es al hablar Y sin embargo 
Yo lo quiero mucho mucho mas. 
Tomás uuuuuuuuu... 
Tomás uuuuuuuuu... 
Tomás que feo estás. 
Si con él me ven ir a bailar 
Dicen los demás 
Que loca estás 
Como te puede gustar Tomás 
Si esta tan feo 
No me importa pues Tomás 
En cariño me da más 
Mío es su corazón 
Y yo lo quiero yo lo quiero mucho mucho más y más.",1962,1960
1960_104.txt,"Estoy en medio de un triángulo sin solución ni siquiera justificación,
Me enamoré cuando la vi por primera vez sabiéndola un imposible,
También en medio de un triángulo ella quedo por que igual que yo 
se estremeció
Comprometió su corazón y nunca, pensó que perteneciendo a otro,
Poner sus ojos en mi eso haría de nosotros culpables de convertir nuestro querer,
En un triángulo triángulo triángulo nuestro querer.",1962,1960
1960_105.txt,"Ven, que en un beso de amor, moriremos también
ven, que te quiero sentir en mis brazos amándome,
ven, que te quiero decir, todo lo que te quiero;
ven, gozaremos los dos al calor de mis besos y tu pasión;
ven yo te haré muy feliz, yo no vivo sin ti.
Ven, vamos a recordar donde nos conocimos;
ven, quiero sentir calor de tus labios divinos,
ven, no quisiera saber que existe otra vida si no estás tú;
Ven, que en un beso de amor, moriremos también.
ven, no quisiera saber que existe otra vida si no estás tú;
Ven, que en un beso de amor, moriremos también.
Ven, que en un beso de amor, moriremos también.",1962,1960
1960_106.txt,"Oye, espero tu regreso
Desde el último beso no he podido vivir
Mira tu amor me esta matando
Y el nido esta esperando
Tú tienes que volver
Todo sigue igual en nuestro nido
Todo te a esperado regresa
Trinos de zenzontle en las mañanas
Trae nueva esperanza al despertar
Vuelan las gaviotas en parvada
Y en la vieja playa llora el mar
Pasan los cocuyos cual cascada
Todo en nuestro nido sigue igual
Con toda esa belleza y tu no estas
Mi amor regresa pronto sin tardar
Que yo me estoy muriendo de ansiedad
Y el nido esta esperando, vuelve ya!
¡Vaya,vaya,vaya!
Vuelan las gaviotas en parvada
Y en la vieja playa llora el mar
Pasan los cocuyos cual cascada
Todo en nuestro nido sigue igual
Con toda esa belleza y tu no estas
Mi amor regresa pronto sin tardar
Que yo me estoy muriendo de ansiedad
Y el nido esta esperando, vuelve ya",1962,1960
1960_107.txt,"Que se mueran de envidia toditos
que critiquen la forma de amarnos
que este amor tan sincero y bonito
no lo rompe nadie así por así.
Que se mueran de envidia y de celos
los que nunca han amado de veras
que este amor que es la gloria del cielo
no lo vive nadie verdad que es así.
Dilo tú, dilo túgrita fuerte lo mucho que me amas
que se enteren que no hablo mentiras.
Dilo tú, dilo tú
que se llena tu pecho de orgullo
al sentir que mi amor es tan tuyo.
Que se mueran de envidia toditos
que critiquen la forma de amarnos
que este amor tan sincero y bonito
no lo rompe nadie así por así.
Dilo tú, dilo túgrita fuerte lo mucho que me amas
que se enteren que no hablo mentiras.
Dilo tú, dilo tú
que se llena tu pecho de orgullo
al sentir que mi amor es tan tuyo.
Que se mueran de envidia toditos
que critiquen la forma de amarnos
que este amor tan sincero y bonito
no lo rompe nadie así por así.",1962,1960
1960_108.txt,"Oye, espero tu regreso
Desde el último beso no he podido vivir
Mira tu amor me esta matando
Y el nido esta esperando
Tú tienes que volver
Todo sigue igual en nuestro nido
Todo te a esperado regresa
Trinos de zenzontle en las mañanas
Trae nueva esperanza al despertar
Vuelan las gaviotas en parvada
Y en la vieja playa llora el mar
Pasan los cocuyos cual cascada
Todo en nuestro nido sigue igual
Con toda esa belleza y tu no estas
Mi amor regresa pronto sin tardar
Que yo me estoy muriendo
De ansiedad
Y el nido esta esperando, vuelve ya!
¡Vaya,vaya,vaya!
Vuelan las gaviotas en parvada
Y en la vieja playa llora el mar
Pasan los cocuyos cual cascada
Todo en nuestro nido sigue igual
Con toda esa belleza y tu no estas
Mi amor regresa pronto sin tardar
Que yo me estoy muriendoDe ansiedad
Y el nido esta esperando, vuelve ya",1962,1960
1960_109.txt,"Que se mueran de envidia toditos
que critiquen la forma de amarnos
que este amor tan sincero y bonito
no lo rompe nadie así por así.
Que se mueran de envidia y de celos
los que nunca han amado de veras
que este amor que es la gloria del cielo
no lo vive nadie verdad que es así.
Dilo tú, dilo túgrita fuerte lo mucho que me amas
que se enteren que no hablo mentiras.
Dilo tú, dilo tú
que se llena tu pecho de orgullo
al sentir que mi amor es tan tuyo.
Que se mueran de envidia toditos
que critiquen la forma de amarnos
que este amor tan sincero y bonito
no lo rompe nadie así por así.
Dilo tú, dilo túgrita fuerte lo mucho que me amas
que se enteren que no hablo mentiras.
Dilo tú, dilo tú
que se llena tu pecho de orgullo
al sentir que mi amor es tan tuyo.
Que se mueran de envidia toditos
que critiquen la forma de amarnos
que este amor tan sincero y bonito
no lo rompe nadie así por así.",1962,1960
1960_110.txt,"Muchacha bonita.
Bonita, bonita.
Con todas las fuerzas, que tengo en el alma,
con toda mi vida te voy adorar.
Muchacha bonita.
Bonita, bonita.
En todas las noches que duermas,
te juro que siempre, te voy a soñar.
Te quiero y me quieres.
Te extraño y me extrañas.
Y sé que cuando andas solita,
le pides al cielo, volverme a mirar.
Por eso te quiero.
Muchacha bonita.
Por eso ante Dios,
te prometo que nunca, te voy a olvidar.",1962,1960
1960_111.txt,"Oye, espero tu regreso
Desde el último beso no he podido vivir
Mira tu amor me esta matando
Y el nido esta esperando
Tú tienes que volver
Todo sigue igual en nuestro nido
Todo te a esperado regresa
Trinos de zenzontle en las mañanas
Trae nueva esperanza al despertar
Vuelan las gaviotas en parvada
Y en la vieja playa llora el mar
Pasan los cocuyos cual cascada
Todo en nuestro nido sigue igual
Con toda esa belleza y tu no estas
Mi amor regresa pronto sin tardar
Que yo me estoy muriendo de ansiedad
Y el nido esta esperando, vuelve ya!
¡Vaya,vaya,vaya!
Vuelan las gaviotas en parvada
Y en la vieja playa llora el mar
Pasan los cocuyos cual cascada
Todo en nuestro nido sigue igual
Con toda esa belleza y tu no estas
Mi amor regresa pronto sin tardar
Que yo me estoy muriendoDe ansiedad
Y el nido esta esperando, vuelve ya",1962,1960
1960_112.txt,"Muchacha bonita.
Bonita, bonita.
Con todas las fuerzas, que tengo en el alma,
com toda mi vida te voy adorar.
Muchacha bonita.
Bonita, bonita.
En todas las noches que duermas,
te juro que siempre, te voy a soñar.
Te quiero y me quieres.
Te extraño y me extrañas.
Y sé que cuando andas solita,
le pides al cielo, volverme a mirar.
Por eso te quiero.
Muchacha bonita.
Por eso ante Dios,
te prometo que nunca, te voy a olvidar.",1962,1960
1960_113.txt,"Quiero relatar lo que a mi me sucedió,
Cuando la otra noche mis sueño se turbo
Un hombre parado con algo me apunto,
Encendí la luz cuando vi que era un ladrón
Cuando me miro, yo temblando lo mire,
Cuando se acerco, yo sin habla me quede
Salga de la cama, en seguida me ordeno,
Yo lo obedecí, y verán lo que paso
¿qué es lo que paso?, que se desmayo
Ven, ven, ven, ladronzuelo ven, ...
Hay pero ven, y ven, y ven a robarme a mi
Pero, ven, ven, ven, ven, ven, ladronzuelo ven,
Hay pero ven, y ven, y ven a robarme a mi
Cuando me miro, yo temblando lo mire,
Cuando se acerco, yo sin habla me quede
Salga de la cama, en seguida me ordeno,
Yo lo obedecí, y verán lo que paso
¿qué es lo que paso?, que se desmayo
Ven, ven, ven, ladronzuelo ven,
Hay pero ven, y ven, y ven a robarme a mi
Pero, ven, ven, ven, ven, ven, ladronzuelo ven,
Hay pero ven, y ven, y ven a robarme a mi
Ven, ven, ven, ladronzuelo ven, ...
Hay pero ven, y ven, y ven a robarme a mi
Pero, ven, ven, ven, ven, ven, ladronzuelo ven,
Hay pero ven, y ven, y ven a robarme a mi",1962,1960
1960_114.txt,"Quiero relatar lo que a mi me sucedió,
Cuando la otra noche mis sueño se turbo
Un hombre parado con algo me apunto,
Encendí la luz cuando vi que era un ladrón
Cuando me miro, yo temblando lo mire,
Cuando se acerco, yo sin habla me quede
Salga de la cama, en seguida me ordeno,
Yo lo obedecí, y verán lo que paso
¿qué es lo que paso?, que se desmayo
Ven, ven, ven, ladronzuelo ven, ...
Hay pero ven, y ven, y ven a robarme a mi
Pero, ven, ven, ven, ven, ven, ladronzuelo ven,
Hay pero ven, y ven, y ven a robarme a mi
Cuando me miro, yo temblando lo mire,
Cuando se acerco, yo sin habla me quede
Salga de la cama, en seguida me ordeno,
Yo lo obedecí, y verán lo que paso
¿qué es lo que paso?, que se desmayo
Ven, ven, ven, ladronzuelo ven, 
Hay pero ven, y ven, y ven a robarme a mi
Pero, ven, ven, ven, ven, ven, ladronzuelo ven,
Hay pero ven, y ven, y ven a robarme a mi
Ven, ven, ven, ladronzuelo ven, ...
Hay pero ven, y ven, y ven a robarme a mi
Pero, ven, ven, ven, ven, ven, ladronzuelo ven,
Hay pero ven, y ven, y ven a robarme a mi",1963,1960
1960_115.txt,"He encontrado en tu amor 
La fe perdida 
Ahora tiene mi vida una razón 
No sé si fue el embrujo de tus ojos 
Quien le dijo a tus labios 
Róbale el corazón 
Yo sé que los mil besos que te he dado en la boca 
Se me fue el corazón 
Y dicen que es pecado querer como te quiero 
Quizá tengan razón 
Pero, ¿qué ha de importarme todo lo que me digan si no te he de olvidar? 
Que si es pecado amarte 
Yo he de seguir pecando 
¿Por qué lo he de ocultar?",1963,1960
